DEMO	DEMO	DE0419020	2019-04-01	22125,39	0	2019-04-06
2562	A077	0219562094	2019-02-01	8669.99	0	2019-03-13
2562	A077	0319562094	2019-03-01	13919.58	0	2019-04-12
2562	A078	0319562095	2019-03-01	22056.15	22055.63	2019-04-12
2562	A082	0119562097	2019-01-01	12594.68	1493.52	2019-02-08
2562	A082	0219562097	2019-02-01	8553.08	0	2019-03-13
2562	A082	0319562097	2019-03-01	13731.85	0	2019-04-12
2562	A083	0319562098	2019-03-01	13919.58	0	2019-04-12
2562	A084	0319562099	2019-03-01	22056.15	0	2019-04-12
2562	A087	0119562102	2019-01-01	12766.83	0	2019-02-08
2562	A087	0219562102	2019-02-01	8669.99	0	2019-03-13
2562	A087	0319562102	2019-03-01	13919.58	0	2019-04-12
2562	A093	0319562106	2019-03-01	14279.24	481.08	2019-04-12
2562	A098	0319562112	2019-03-01	22056.15	0	2019-04-12
2562	A0J1	0319562036	2019-03-01	22056.15	0.05	2019-04-12
2562	A0J2	1218562038	2018-12-01	1032.7	0	2018-12-29
2562	A0J2	0119562038	2019-01-01	12594.68	0	2019-02-08
2562	A0J2	0219562038	2019-02-01	8774.04	0	2019-03-13
2562	A0J2	0319562038	2019-03-01	14081.11	0	2019-04-12
2562	A0J2	1118562038	2018-11-01	1103.54	0	2018-12-03
2562	A0J4	0319562037	2019-03-01	22056.15	0	2019-04-12
2562	A103	0319562116	2019-03-01	13919.58	48.84	2019-04-12
2562	A104	0319562117	2019-03-01	22056.15	0	2019-04-12
2562	A105	0319562118	2019-03-01	22056.15	0	2019-04-12
2562	A106	0119562119	2019-01-01	12766.83	0	2019-02-08
2562	A106	0219562119	2019-02-01	8669.99	0	2019-03-13
2562	A106	0319562119	2019-03-01	13919.58	0	2019-04-12
2562	A108	1018562121	2018-10-01	594.74	0	2018-11-02
2562	A108	1218562121	2018-12-01	1658.71	0	2018-12-29
2562	A108	0119562121	2019-01-01	20290.01	0	2019-02-08
2562	A108	0219562121	2019-02-01	14101.81	0	2019-03-13
2562	A108	0319562121	2019-03-01	22626.05	0	2019-04-12
2562	A108	1118562121	2018-11-01	1772.53	0	2018-12-03
2562	A116	0319562127	2019-03-01	13919.58	0	2019-04-12
2562	A117	0319562128	2019-03-01	13919.58	0	2019-04-12
2562	A126	0119562135	2019-01-01	12766.83	0	2019-02-08
2562	A126	0219562135	2019-02-01	8669.99	0	2019-03-13
2562	A126	0319562135	2019-03-01	13919.58	0	2019-04-12
2562	A134	0319562141	2019-03-01	22056.15	0	2019-04-12
2562	A135	0319562142	2019-03-01	22056.15	20996.03	2019-04-12
2562	A137	0319562144	2019-03-01	13919.58	0	2019-04-12
2562	A138	0219562145	2019-02-01	13737.98	0	2019-03-13
2562	A138	0319562145	2019-03-01	22056.15	0	2019-04-12
2562	A141	0219562146	2019-02-01	13737.98	0	2019-03-13
2562	A141	0319562146	2019-03-01	22056.15	0	2019-04-12
2562	A142	1018562147	2018-10-01	370.24	0	2018-11-02
2562	A142	1118562147	2018-11-01	1103.54	0	2018-12-03
2562	A142	1218562147	2018-12-01	1032.7	0	2018-12-29
2562	A142	0119562147	2019-01-01	12632.27	0	2019-02-08
2562	A142	0219562147	2019-02-01	8779.59	0	2019-03-13
2562	A142	0319562147	2019-03-01	14086.66	0	2019-04-12
2562	A143	0319562148	2019-03-01	13919.58	0	2019-04-12
2562	A144	0119562149	2019-01-01	20229.63	20229.62	2019-02-08
2562	A146	0119562151	2019-01-01	12766.83	0	2019-02-08
2562	A146	0319562151	2019-03-01	13919.58	0	2019-04-12
2562	A148	0119562153	2019-01-01	20229.63	0	2019-02-08
2562	A148	0219562153	2019-02-01	13737.98	0	2019-03-13
2562	A148	0319562153	2019-03-01	22056.15	0	2019-04-12
2562	A151	0319562154	2019-03-01	22056.15	0	2019-04-12
2562	A154	1018562157	2018-10-01	594.74	0	2018-11-02
2562	A154	1118562157	2018-11-01	1772.53	0	2018-12-03
2562	A154	1218562157	2018-12-01	1658.71	0	2018-12-29
2562	A154	0119562157	2019-01-01	20290.01	0	2019-02-08
2562	A154	0219562157	2019-02-01	14101.81	0	2019-03-13
2562	A154	0319562157	2019-03-01	22626.05	0	2019-04-12
2562	A156	0219562159	2019-02-01	8669.99	0	2019-03-13
2562	A156	0319562159	2019-03-01	13919.58	0	2019-04-12
2562	A161	0319562162	2019-03-01	22056.15	21000	2019-04-12
2562	A163	0119562164	2019-01-01	12766.83	6500	2019-02-08
2562	A163	0219562164	2019-02-01	8669.99	0	2019-03-13
2562	A163	0319562164	2019-03-01	13919.58	0	2019-04-12
2562	A167	1218562168	2018-12-01	1046.81	0	2018-12-29
2562	A167	0119562168	2019-01-01	12766.83	0	2019-02-08
2562	A167	0219562168	2019-02-01	8669.99	0	2019-03-13
2562	A167	0319562168	2019-03-01	14256.83	0	2019-04-12
2562	A168	0319562169	2019-03-01	22056.15	0	2019-04-12
2562	A172	0319562171	2019-03-01	13731.85	0.98	2019-04-12
2562	A173	1018562172	2018-10-01	382.62	0	2018-11-02
2562	A173	1118562172	2018-11-01	1131.58	0	2018-12-03
2562	A173	1218562172	2018-12-01	1076.52	0	2018-12-29
2562	A173	0119562172	2019-01-01	12812.24	0	2019-02-08
2562	A173	0219562172	2019-02-01	8906.9	0	2019-03-13
2562	A173	0319562172	2019-03-01	14286.54	0	2019-04-12
2562	A173	0818562172	2018-08-01	96.72	0	2018-09-05
2562	A173	0718562172	2018-07-01	74.99	0	2018-08-02
2562	A173	0918562172	2018-09-01	315	0	2018-10-04
2562	A174	1018562196	2018-10-01	594.74	0	2018-11-02
2562	A174	1118562196	2018-11-01	1772.53	0	2018-12-03
2562	A174	1218562196	2018-12-01	1658.71	0	2018-12-29
2562	A174	0119562196	2019-01-01	20290.01	0	2019-02-08
2562	A174	0219562196	2019-02-01	14101.81	0	2019-03-13
2562	A174	0319562196	2019-03-01	22626.05	0	2019-04-12
2562	A175	0319562174	2019-03-01	22056.15	2.41	2019-04-12
2562	A182	0319562179	2019-03-01	13731.85	0	2019-04-12
2562	A185	0219562182	2019-02-01	13737.98	0	2019-03-13
2562	A185	0319562182	2019-03-01	22056.15	0	2019-04-12
2562	A186	0319562183	2019-03-01	13919.58	0.69	2019-04-12
2562	A191	0119562186	2019-01-01	20229.63	0	2019-02-08
2562	A191	0219562186	2019-02-01	13737.98	0	2019-03-13
2562	A191	0319562186	2019-03-01	22056.15	0	2019-04-12
2562	A193	0319562188	2019-03-01	13919.58	0	2019-04-12
2565	0073	0319565132	2019-03-01	9352.25	0	2019-04-13
2565	0074	0319565133	2019-03-01	9352.25	0	2019-04-13
2565	195196	0319565136	2019-03-01	18743.26	0	2019-04-13
2565	A024	0219565042	2019-02-01	93985.63	0	2019-03-07
2565	A024	0319565042	2019-03-01	162320.9	0	2019-04-13
2565	A031	0319565043	2019-03-01	146884.53	0.21	2019-04-13
2565	A032	0319565045	2019-03-01	146884.53	0	2019-04-13
2565	A033	1218565047	2018-12-01	12813.46	12813.4	2019-01-11
2565	A033	0119565047	2019-01-01	39565.87	0	2019-02-04
2565	A033	0219565047	2019-02-01	84486.07	0	2019-03-07
2565	A033	0319565047	2019-03-01	146467.69	0	2019-04-13
2565	A042	0319565050	2019-03-01	147142.88	0	2019-04-13
2565	A043	0319565051	2019-03-01	163250.99	0	2019-04-13
2565	A0PH	0319565053	2019-03-01	200763.27	0	2019-04-13
2565	B001	0219565054	2019-02-01	99034.19	0	2019-03-07
2565	B001	0319565054	2019-03-01	171040.19	0	2019-04-13
2565	B002	0319565055	2019-03-01	156017.21	0	2019-04-13
2565	B021	1218565056	2018-12-01	12969.58	214.18	2019-01-11
2565	B021	0119565056	2019-01-01	45048	0	2019-02-04
2565	B021	0219565056	2019-02-01	85693.14	0	2019-03-07
2565	B021	0319565056	2019-03-01	148429.98	0	2019-04-13
2565	B022	0319565057	2019-03-01	146664.95	0	2019-04-13
2565	B023	0319565058	2019-03-01	174114.55	0	2019-04-13
2565	B024	0219565059	2019-02-01	100978.82	0	2019-03-07
2565	B024	0319565059	2019-03-01	174398.71	0	2019-04-13
2565	B033	0319565062	2019-03-01	147000.8	0	2019-04-13
2565	B034	0219565063	2019-02-01	85475.33	57245.68	2019-03-07
2565	B034	0319565063	2019-03-01	146884.53	0	2019-04-13
2565	B042	0319565065	2019-03-01	115779.28	0	2019-04-13
2565	B043	0319565066	2019-03-01	163250.99	0	2019-04-13
2565	B044	0319565067	2019-03-01	163250.99	0	2019-04-13
2565	C001	0319565069	2019-03-01	177356.84	0	2019-04-13
2565	C022	0319565072	2019-03-01	117226.04	0	2019-04-13
2565	C023	0219565073	2019-02-01	96296.77	0	2019-03-07
2565	C023	0319565073	2019-03-01	166312.42	0	2019-04-13
2565	C024	0319565074	2019-03-01	163535.15	0	2019-04-13
2565	C031	0119565075	2019-01-01	32149.41	28177.18	2019-02-04
2565	C031	0219565075	2019-02-01	68002.36	0	2019-03-07
2565	C031	0319565075	2019-03-01	118163.8	0	2019-04-13
2565	C032	0319565076	2019-03-01	117445.59	0	2019-04-13
2565	C034	0319565078	2019-03-01	117742.72	0	2019-04-13
2565	C042	0319565080	2019-03-01	117716.9	40.59	2019-04-13
2565	C051	0319565083	2019-03-01	200763.27	0	2019-04-13
2565	D032	0319565091	2019-03-01	118445.57	26001.45	2019-04-13
2565	D034	0319565093	2019-03-01	117445.59	0	2019-04-13
2565	D041	0219565094	2019-02-01	68024.8	0.01	2019-03-07
2565	D041	0319565094	2019-03-01	117484.35	0	2019-04-13
2565	D043	0319565096	2019-03-01	133824.99	126000.54	2019-04-13
2565	D044	0319565097	2019-03-01	133824.99	126001.38	2019-04-13
2565	E001	0219565099	2019-02-01	90088.87	0	2019-03-07
2565	E001	0319565099	2019-03-01	155590.91	0	2019-04-13
2565	E002	1118565100	2018-11-01	6523.2	0	2018-12-05
2565	E002	1018565100	2018-10-01	3945.15	0	2018-11-02
2565	E002	1218565100	2018-12-01	13624.47	0	2019-01-11
2565	E002	0119565100	2019-01-01	41944.32	0	2019-02-04
2565	E002	0219565100	2019-02-01	89269.78	0	2019-03-07
2565	E002	0319565100	2019-03-01	154570.11	0	2019-04-13
2565	E002	0818565100	2018-08-01	611.03	0	2018-09-10
2565	E002	0918565100	2018-09-01	1495.19	0	2018-10-31
2565	E021	0219565101	2019-02-01	67052.45	0	2019-03-07
2565	E021	0319565101	2019-03-01	115805.1	0	2019-04-13
2565	E023	0319565103	2019-03-01	163948.47	0	2019-04-13
2565	E041	0319565109	2019-03-01	117497.3	0	2019-04-13
2565	E042	0319565110	2019-03-01	117716.9	0.45	2019-04-13
2565	E044	0219565112	2019-02-01	77486.16	0	2019-03-07
2565	E044	0319565112	2019-03-01	133824.99	0	2019-04-13
2565	E051	0319565113	2019-03-01	200763.27	0	2019-04-13
2565	F021	0219565116	2019-02-01	68069.64	0	2019-03-07
2565	F021	0319565116	2019-03-01	117561.86	0	2019-04-13
2565	F022	0319565117	2019-03-01	117226.04	0	2019-04-13
2565	F023	0319565118	2019-03-01	156805.13	0	2019-04-13
2565	F024	0319565119	2019-03-01	132752.79	0	2019-04-13
2565	F032	0319565121	2019-03-01	117445.59	0	2019-04-13
2565	F033	0319565122	2019-03-01	117561.86	0	2019-04-13
2565	F034	0319565123	2019-03-01	117445.59	0.43	2019-04-13
2565	F051	0319565128	2019-03-01	200763.27	160624.05	2019-04-13
2565	MAL91	0319565137	2019-03-01	3655.63	50	2019-04-13
2566	B013	0918566042	2018-09-01	308.85	1.51	2018-10-05
2566	B013	1018566042	2018-10-01	723.47	0	2018-11-09
2566	B013	1118566042	2018-11-01	1448.55	0	2018-12-06
2566	B013	1218566042	2018-12-01	2876.73	0	2018-12-29
2566	B013	0119566042	2019-01-01	12659.5	0	2019-02-16
2566	B013	0219566042	2019-02-01	16564.63	0	2019-03-24
2566	B013	0319566042	2019-03-01	18457.11	0	2019-04-15
2566	B016	0319566045	2019-03-01	17698.23	0	2019-04-15
2566	B022	0119566049	2019-01-01	12579.16	0	2019-02-16
2566	B022	0219566049	2019-02-01	16295.61	0	2019-03-24
2566	B022	0319566049	2019-03-01	17943.65	0	2019-04-15
2566	B024	0319566051	2019-03-01	28428.7	0	2019-04-15
2566	B027	0918566054	2018-09-01	313.26	0	2018-10-05
2566	B027	1018566054	2018-10-01	732.52	0	2018-11-09
2566	B027	1118566054	2018-11-01	1468.45	0	2018-12-06
2566	B027	1218566054	2018-12-01	2918.36	0	2018-12-29
2566	B027	0119566054	2019-01-01	12663.94	0	2019-02-16
2566	B027	0219566054	2019-02-01	16569.07	0	2019-03-24
2566	B027	0319566054	2019-03-01	18461.55	0	2019-04-15
2566	B027	0118566054	2018-01-01	12.04	0.04	2018-02-16
2566	B027	0218566054	2018-02-01	7.98	0	2018-03-15
2566	B027	0318566054	2018-03-01	7.4	0	2018-04-18
2566	B027	0418566054	2018-04-01	6.96	0	2018-05-17
2566	B027	0518566054	2018-05-01	9.2	0	2018-06-01
2566	B027	0618566054	2018-06-01	13.58	0	2018-07-13
2566	B027	0718566054	2018-07-01	72.39	0	2018-09-01
2566	B027	0818566054	2018-08-01	168.9	0	2018-09-14
2566	B028	0119566055	2019-01-01	19929.61	0	2019-02-16
2566	B028	0219566055	2019-02-01	25817.62	0	2019-03-24
2566	B028	0319566055	2019-03-01	28428.7	0	2019-04-15
2566	B031	0319566056	2019-03-01	28428.7	0	2019-04-15
2566	B032	1118566057	2018-11-01	1448.55	0	2018-12-06
2566	B032	1218566057	2018-12-01	2876.73	0	2018-12-29
2566	B032	0119566057	2019-01-01	12579.16	0	2019-02-16
2566	B032	0219566057	2019-02-01	16295.61	0	2019-03-24
2566	B032	0319566057	2019-03-01	18441.65	0	2019-04-15
2566	B034	0119566059	2019-01-01	19929.61	537.45	2019-02-16
2566	B035	0319566060	2019-03-01	28428.7	0	2019-04-15
2566	B036	0319566061	2019-03-01	17698.23	471.12	2019-04-15
2566	B041	0219566064	2019-02-01	25817.62	25817.12	2019-03-24
2566	B042	0319566065	2019-03-01	17943.65	0	2019-04-15
2566	B043	0119566066	2019-01-01	12579.16	12551.45	2019-02-16
2566	B043	0219566066	2019-02-01	16295.61	0	2019-03-24
2566	B043	0319566066	2019-03-01	17943.65	0	2019-04-15
2566	B044	0219566067	2019-02-01	25817.62	0	2019-03-24
2566	B044	0319566067	2019-03-01	28428.7	0	2019-04-15
2566	B045	0319566068	2019-03-01	28428.7	0	2019-04-15
2566	B046	1218566069	2018-12-01	2837.37	0	2018-12-29
2566	B046	0119566069	2019-01-01	12407.16	0	2019-02-16
2566	B046	0219566069	2019-02-01	16072.71	0	2019-03-24
2566	B046	0319566069	2019-03-01	17698.23	0	2019-04-15
2566	B048	0319566071	2019-03-01	28428.7	0	2019-04-15
2566	B051	0319566072	2019-03-01	28428.7	0	2019-04-15
2566	B052	0319566073	2019-03-01	17943.65	0	2019-04-15
2566	B053	0319566074	2019-03-01	17943.65	0	2019-04-15
2566	B054	0219566075	2019-02-01	25817.62	0	2019-03-24
2566	B054	0319566075	2019-03-01	28428.7	0	2019-04-15
2566	B056	0319566077	2019-03-01	17698.23	0	2019-04-15
2566	B057	0119566078	2019-01-01	12579.16	59.6	2019-02-16
2566	B057	0219566078	2019-02-01	16295.61	0	2019-03-24
2566	B057	0319566078	2019-03-01	17943.65	0	2019-04-15
2566	B058	0119566079	2019-01-01	19929.61	0	2019-02-16
2566	B058	0219566079	2019-02-01	25817.62	0	2019-03-24
2566	B058	0319566079	2019-03-01	28428.7	0	2019-04-15
2566	B062	0219566081	2019-02-01	16295.61	0	2019-03-24
2566	B062	0319566081	2019-03-01	17943.65	0	2019-04-15
2566	B064	1218566083	2018-12-01	4557.69	0	2018-12-29
2566	B064	0119566083	2019-01-01	19929.61	0	2019-02-16
2566	B064	0219566083	2019-02-01	25817.62	0	2019-03-24
2566	B064	0319566083	2019-03-01	28428.7	0	2019-04-15
2566	B065	1018566084	2018-10-01	1146.29	0	2018-11-09
2566	B065	1118566084	2018-11-01	2295	0	2018-12-06
2566	B065	1218566084	2018-12-01	4557.69	0	2018-12-29
2566	B065	0119566084	2019-01-01	19929.61	0	2019-02-16
2566	B065	0219566084	2019-02-01	26236.54	0	2019-03-24
2566	B065	0319566084	2019-03-01	29234.89	0	2019-04-15
2566	B067	1218566086	2018-12-01	2876.73	0	2018-12-29
2566	B067	0119566086	2019-01-01	12579.16	0	2019-02-16
2566	B067	0219566086	2019-02-01	16295.61	0	2019-03-24
2566	B067	0319566086	2019-03-01	17943.65	0	2019-04-15
2566	B068	0119566087	2019-01-01	19929.61	0.01	2019-02-16
2566	B068	0219566087	2019-02-01	25817.62	0	2019-03-24
2566	B068	0319566087	2019-03-01	28428.7	0	2019-04-15
2566	B076	0319566093	2019-03-01	17698.23	0	2019-04-15
2566	B077	0219566094	2019-02-01	16295.61	0	2019-03-24
2566	B077	0319566094	2019-03-01	17943.65	0	2019-04-15
2566	B081	0319566096	2019-03-01	28428.7	254.29	2019-04-15
2566	B083	0319566098	2019-03-01	17943.65	0.64	2019-04-15
2566	B084	0319566099	2019-03-01	28428.7	0	2019-04-15
2566	B085	0219566100	2019-02-01	25817.62	0	2019-03-24
2566	B085	0319566100	2019-03-01	28428.7	0	2019-04-15
2566	B087	0219566102	2019-02-01	16295.61	0	2019-03-24
2566	B087	0319566102	2019-03-01	17943.65	0	2019-04-15
2566	B088	0319566103	2019-03-01	28428.7	0.53	2019-04-15
2566	B091	0319566104	2019-03-01	28428.7	0	2019-04-15
2566	B092	0219566105	2019-02-01	16295.61	0	2019-03-24
2566	B092	0319566105	2019-03-01	17943.65	0	2019-04-15
2566	B093	0219566106	2019-02-01	16295.61	0	2019-03-24
2566	B093	0319566106	2019-03-01	17943.65	0	2019-04-15
2566	B095	0319566108	2019-03-01	28428.7	0	2019-04-15
2566	B097	1218566110	2018-12-01	2876.73	1.13	2018-12-29
2566	B097	0119566110	2019-01-01	12579.16	0	2019-02-16
2566	B097	0219566110	2019-02-01	16295.61	0	2019-03-24
2566	B097	0319566110	2019-03-01	17943.65	0	2019-04-15
2566	B098	0319566111	2019-03-01	28428.7	0.18	2019-04-15
2566	B101	0818566112	2018-08-01	267.63	0	2018-09-14
2566	B101	0918566112	2018-09-01	496.33	0	2018-10-05
2566	B101	1018566112	2018-10-01	1160.66	0	2018-11-09
2566	B101	1118566112	2018-11-01	2326.57	0	2018-12-06
2566	B101	1218566112	2018-12-01	4623.68	0	2018-12-29
2566	B101	0119566112	2019-01-01	20063.97	0	2019-02-16
2566	B101	0219566112	2019-02-01	26250.92	0	2019-03-24
2566	B101	0319566112	2019-03-01	29249.27	0	2019-04-15
2566	B101	1017566112	2017-10-01	0.74	0	2017-11-06
2566	B101	1117566112	2017-11-01	0.88	0	2017-12-06
2566	B101	1217566112	2017-12-01	0.99	0	2017-12-15
2566	B101	0118566112	2018-01-01	19.07	0	2018-02-16
2566	B101	0218566112	2018-02-01	12.64	0	2018-03-15
2566	B101	0318566112	2018-03-01	12.24	0	2018-04-18
2566	B101	0418566112	2018-04-01	11.72	0	2018-05-17
2566	B101	0518566112	2018-05-01	14.62	0	2018-06-01
2566	B101	0618566112	2018-06-01	21.56	0	2018-07-13
2566	B101	0718566112	2018-07-01	114.77	0	2018-09-01
2566	B102	0818566113	2018-08-01	168.67	0	2018-09-14
2566	B102	0918566113	2018-09-01	313.03	0	2018-10-05
2566	B102	1018566113	2018-10-01	732.29	0	2018-11-09
2566	B102	1118566113	2018-11-01	1468.22	0	2018-12-06
2566	B102	1218566113	2018-12-01	2918.13	0	2018-12-29
2566	B102	0119566113	2019-01-01	12663.71	0	2019-02-16
2566	B102	0219566113	2019-02-01	16568.84	0	2019-03-24
2566	B102	0319566113	2019-03-01	18461.32	0	2019-04-15
2566	B102	0118566113	2018-01-01	12.04	0.02	2018-02-16
2566	B102	0318566113	2018-03-01	7.4	7.36	2018-04-18
2566	B102	0418566113	2018-04-01	6.96	0	2018-05-17
2566	B102	0518566113	2018-05-01	8.69	0	2018-06-01
2566	B102	0618566113	2018-06-01	13.35	0	2018-07-13
2566	B102	0718566113	2018-07-01	71.56	0	2018-09-01
2566	B103	0319566114	2019-03-01	17943.65	24.75	2019-04-15
2566	B105	0319566116	2019-03-01	28428.7	253.93	2019-04-15
2566	B107	0219566118	2019-02-01	16295.61	32.07	2019-03-24
2566	B107	0319566118	2019-03-01	17943.65	0	2019-04-15
2566	B112	0319566121	2019-03-01	17943.65	0	2019-04-15
2566	B113	1018566122	2018-10-01	731.66	0	2018-11-09
2566	B113	1118566122	2018-11-01	1448.55	0	2018-12-06
2566	B113	1218566122	2018-12-01	2876.73	0	2018-12-29
2566	B113	0119566122	2019-01-01	12579.16	0	2019-02-16
2566	B113	0219566122	2019-02-01	16560.02	0	2019-03-24
2566	B113	0319566122	2019-03-01	18452.5	0	2019-04-15
2566	B114	0319566123	2019-03-01	28428.7	0	2019-04-15
2566	B116	0319566125	2019-03-01	17698.23	0	2019-04-15
2566	B117	0319566126	2019-03-01	17943.65	0	2019-04-15
2566	B121	0319566128	2019-03-01	28428.7	0	2019-04-15
2566	B122	1118566129	2018-11-01	1448.55	0	2018-12-06
2566	B122	1218566129	2018-12-01	2876.73	0	2018-12-29
2566	B122	0119566129	2019-01-01	12579.16	0	2019-02-16
2566	B122	0219566129	2019-02-01	16295.61	0	2019-03-24
2566	B122	0319566129	2019-03-01	18441.65	0	2019-04-15
2566	B123	0119566130	2019-01-01	12579.16	12579.09	2019-02-16
2566	B123	0219566130	2019-02-01	16295.61	0	2019-03-24
2566	B123	0319566130	2019-03-01	17943.65	0	2019-04-15
2566	B126	0219566133	2019-02-01	16333.49	2614.03	2019-03-24
2566	B126	0319566133	2019-03-01	17698.23	0	2019-04-15
2566	B131	0319566136	2019-03-01	28428.7	0	2019-04-15
2566	B133	0319566138	2019-03-01	17943.65	0	2019-04-15
2566	B134	0319566139	2019-03-01	28428.7	0	2019-04-15
2566	B135	0219566140	2019-02-01	25817.62	0.55	2019-03-24
2566	B135	0319566140	2019-03-01	28428.7	0	2019-04-15
2566	B136	0319566141	2019-03-01	17698.23	17698.13	2019-04-15
2566	B137	0119566142	2019-01-01	12579.16	12579	2019-02-16
2566	B137	0319566142	2019-03-01	17943.65	0	2019-04-15
2566	B138	0319566143	2019-03-01	28428.7	0	2019-04-15
2566	B141	1018566144	2018-10-01	1146.29	0	2018-11-09
2566	B141	1118566144	2018-11-01	2295	0	2018-12-06
2566	B141	1218566144	2018-12-01	4557.69	0	2018-12-29
2566	B141	0119566144	2019-01-01	19929.61	0	2019-02-16
2566	B141	0219566144	2019-02-01	26236.54	0	2019-03-24
2566	B141	0319566144	2019-03-01	29234.89	0	2019-04-15
2566	B144	0319566147	2019-03-01	28428.7	0	2019-04-15
2566	B145	0818566148	2018-08-01	264.56	0	2018-09-14
2566	B145	0918566148	2018-09-01	489.3	0	2018-10-05
2566	B145	1018566148	2018-10-01	1146.29	0	2018-11-09
2566	B145	1118566148	2018-11-01	2323.5	0	2018-12-06
2566	B145	1218566148	2018-12-01	4620.61	0	2018-12-29
2566	B145	0119566148	2019-01-01	20060.9	0	2019-02-16
2566	B145	0219566148	2019-02-01	26247.85	0	2019-03-24
2566	B145	0319566148	2019-03-01	29246.2	0	2019-04-15
2566	B146	0219566149	2019-02-01	16072.71	1.56	2019-03-24
2566	B146	0319566149	2019-03-01	17698.23	0	2019-04-15
2566	B151	0219566152	2019-02-01	25817.62	0	2019-03-24
2566	B151	0319566152	2019-03-01	28428.7	0	2019-04-15
2566	B152	0319566153	2019-03-01	17943.65	0	2019-04-15
2566	B153	0219566154	2019-02-01	16295.61	0	2019-03-24
2566	B153	0319566154	2019-03-01	17943.65	0	2019-04-15
2566	B154	0319566155	2019-03-01	29232.18	0.34	2019-04-15
2566	B155	0319566156	2019-03-01	28428.7	0	2019-04-15
2566	B156	1218566157	2018-12-01	2837.37	0	2018-12-29
2566	B156	0119566157	2019-01-01	12407.16	0	2019-02-16
2566	B156	0219566157	2019-02-01	16072.71	0	2019-03-24
2566	B156	0319566157	2019-03-01	17698.23	0	2019-04-15
2566	B158	0319566159	2019-03-01	28428.7	0	2019-04-15
2566	B162	0219566161	2019-02-01	16295.61	0	2019-03-24
2566	B162	0319566161	2019-03-01	17943.65	0	2019-04-15
2566	B164	0319566163	2019-03-01	28428.7	0.7	2019-04-15
2566	B165	0319566164	2019-03-01	28428.7	55.08	2019-04-15
2566	B166	0119566165	2019-01-01	12490.37	0	2019-02-16
2566	B166	0219566165	2019-02-01	16072.71	0	2019-03-24
2566	B166	0319566165	2019-03-01	17698.23	0	2019-04-15
2566	B167	0319566166	2019-03-01	17943.65	804.34	2019-04-15
2566	B168	0219566167	2019-02-01	25817.62	0	2019-03-24
2566	B168	0319566167	2019-03-01	28428.7	0	2019-04-15
2566	B171	0319566168	2019-03-01	28428.7	0	2019-04-15
2566	B172	0319566169	2019-03-01	17943.65	0	2019-04-15
2566	B173	0319566170	2019-03-01	17943.65	0	2019-04-15
2566	B175	0319566172	2019-03-01	28428.7	0	2019-04-15
2566	B176	0319566173	2019-03-01	17698.23	0	2019-04-15
2566	B177	0119566174	2019-01-01	12579.16	0	2019-02-16
2566	B177	0319566174	2019-03-01	17943.65	0	2019-04-15
2566	B178	0119566175	2019-01-01	19929.61	0	2019-02-16
2566	B178	0219566175	2019-02-01	25817.62	0	2019-03-24
2566	B178	0319566175	2019-03-01	28428.7	0	2019-04-15
2566	B181	0319566176	2019-03-01	28428.7	0	2019-04-15
2566	B182	0319566177	2019-03-01	17943.65	0	2019-04-15
2566	B183	0219566178	2019-02-01	16295.61	0	2019-03-24
2566	B183	0319566178	2019-03-01	17943.65	0	2019-04-15
2566	B185	0319566180	2019-03-01	28428.7	0	2019-04-15
2566	B187	1118566182	2018-11-01	1448.55	0	2018-12-06
2566	B187	1218566182	2018-12-01	2876.73	0	2018-12-29
2566	B187	0119566182	2019-01-01	12579.16	0	2019-02-16
2566	B187	0219566182	2019-02-01	16295.61	0	2019-03-24
2566	B187	0319566182	2019-03-01	18441.65	0	2019-04-15
2566	B193	0319566185	2019-03-01	17943.65	0	2019-04-15
2566	B194	0219566186	2019-02-01	25817.62	0	2019-03-24
2566	B194	0319566186	2019-03-01	28428.7	0	2019-04-15
2566	B195	0119566187	2019-01-01	19929.61	0	2019-02-16
2566	B195	0219566187	2019-02-01	25817.62	0	2019-03-24
2566	B195	0319566187	2019-03-01	28428.7	0	2019-04-15
2566	B196	1218566188	2018-12-01	2837.37	2837.36	2018-12-29
